product_name,variant_name,slug,sku,price,description,image_urls,category
MILO,MILO C1,milo-c1,P0000DCL000A,52.00,"MILO C1, ©rietieyewear, 아이웨어,블루라이트,블루라이트차단,안경,안경테,여자안경,남자안경,패션안경,안경추천,리에티,리에티안경,반무테,반무테안경, SHOP, , / LENS TECHNOLOGY Blocks 99.9% of harmful blue light / MATERIAL Frame: Stainless Lens: PC / SIZE INFO Weight: 22g (including lens) Frame front: 127mm, Lens width: 54mm, Lens height: 37mm, Bridge: 18mm, Temple length: 135mm",https://ecimg.cafe24img.com/pg1512b58569568085/ratigre2022/web/product/big/20260223/869ba7653c03854ff70d033b940b2a37.jpg,SHOP
FINO,FINO C2,fino-c2,P0000DCM000A,42.17,"FINO C2, ©rietieyewear, 아이웨어,자외선차단,자외선차단선글라스,UV400,선글라스,여자선글라스,남자선글라스,패션선글라스,여행선글라스,리에티,리에티선글라스,선글라스추천, SHOP, , / LENS TECHNOLOGY Blocks 99.9% of harmful blue light / MATERIAL Frame: Stainless Lens: PC / SIZE INFO Weight: 20g (including lens) Frame front: 126mm, Lens width: 53mm, Lens height: 35mm, Bridge: 22mm, Temple length: 141mm",https://ecimg.cafe24img.com/pg1512b58569568085/ratigre2022/web/product/big/20260223/466b2749f528b7a39b15d2dbd22002da.jpg,SHOP
GINO col.01,GINO col.01,gino-col01,P0000CVC000B,56.25,©rietieyewear | GINO col.01: Experience ultra-light titanium and crown design with blue-light blocking lenses for eye protection.,https://ecimg.cafe24img.com/pg1512b58569568085/ratigre2022/web/product/big/20250401/31bfee8131dfeb726f6d3f704d4d1560.jpg,SHOP
CAMI,CAMI C1,cami-c1,RT4049 C1,42.00,"©rietieyewear | CAMI C1 Sunglasses offer a sleek design with an oval texture, fitting any face shape with elegance. Blocks 99.9% UV – lightweight, MD recommended.",https://ecimg.cafe24img.com/pg1512b58569568085/ratigre2022/web/product/big/20250428/bafa7633f1e33de7dab5b7c49c400b39.jpg,SHOP
GINO col.04,GINO col.04,gino-col04,P0000CVF000B,56.25,©rietieyewear | MD's pick: Block harmful blue light with GINO col.04. Experience the sporty mood and stylish design of the lightweight titanium frame.,https://ecimg.cafe24img.com/pg1512b58569568085/ratigre2022/web/product/big/20250401/3fee22150145c3db3b83ad24c12e43cd.jpg,SHOP
CAMI,CAMI C2,cami-c2,RT4049 C2,42.00,©rietieyewear | CAMI C2 glasses feature a sleek bridge and frame with oval texture for a refined look. Provides 99.9% UV protection.,https://ecimg.cafe24img.com/pg1512b58569568085/ratigre2022/web/product/big/20250428/7b7a1e49136d9ef65765b0c7c7f1db4f.jpg,SHOP
CAMI,CAMI C3,cami-c3,RT4049 C3,42.00,©rietieyewear | CAMI C3 - MD's pick: Elegant look with a slim bridge and UV 99.9% blocking lenses.,https://ecimg.cafe24img.com/pg1512b58569568085/ratigre2022/web/product/big/20250428/54247478774eb3d727a6553157fcabf2.jpg,SHOP
PURO,PURO C1,puro-c1,RT4050 C1,56.25,"©rietieyewear | MD's pick: Lightweight, durable titanium PURO C1. Classic design for all with UV 99.9% protection lenses.",https://ecimg.cafe24img.com/pg1512b58569568085/ratigre2022/web/product/big/20250428/2366c048aaa2f7d8df8c414b9230a1d2.jpg,SHOP
PURO,PURO C2,puro-c2,RT4050 C2,56.25,"©rietieyewear | Classic design PURO C2 browline glasses made with lightweight, durable titanium. Blocks 99.9% UV rays, suitable for all genders.",https://ecimg.cafe24img.com/pg1512b58569568085/ratigre2022/web/product/big/20250428/6512dc7f58da5530d42dc9853f3701c6.jpg,SHOP
PURO,PURO C3,puro-c3,RT4050 C3,56.25,"©rietieyewear | PURO C3 - Lightweight, durable titanium with an antique design. UV 99.9% blocking lenses suitable for all.",https://ecimg.cafe24img.com/pg1512b58569568085/ratigre2022/web/product/big/20250428/86dd6b8b8bd4f1931cc8507f78a726aa.jpg,SHOP
VEE,VEE C1,vee-c1,RT4051 C1,56.25,"VEE C1 by ©rietieyewear features a lightweight beta titanium frame. Offering UV protection, it combines comfort with a sleek design and vibrant colors.",https://ecimg.cafe24img.com/pg1512b58569568085/ratigre2022/web/product/big/20250428/5697dedf0fc46a2329e23bb9d86eb8df.jpg,SHOP
VEE,VEE C2,vee-c2,RT4051 C2,56.25,"©rietieyewear | VEE C2 lightweight Beta Titanium eyewear. Features smooth curves, slim lines, and 99.9% UV-blocking lenses for safety and style.",https://ecimg.cafe24img.com/pg1512b58569568085/ratigre2022/web/product/big/20250428/42c4a6af37678863ba14772f895cc323.jpg,SHOP
VEE,VEE C3,vee-c3,RT4051 C3,56.25,"©rietieyewear | MD's pick: VEE C3 offers a lightweight, compact design with beta titanium for comfort and 99.9% UV protection. Explore a colorful, stylish look.",https://ecimg.cafe24img.com/pg1512b58569568085/ratigre2022/web/product/big/20250428/a03fbfb41e5b1910d612f67b4109185a.jpg,SHOP
TEONA,TEONA C1,teona-c1,RT4052 C1,42.00,"TEONA C1 sunglasses with a striking semi-cateye and oval frame. Blocks 99.9% UV rays, suitable for all.",https://ecimg.cafe24img.com/pg1512b58569568085/ratigre2022/web/product/big/20250428/6f25437a35568efd296be230dc2dae57.jpg,SHOP
TEONA,TEONA C2,teona-c2,RT4052 C2,42.00,©rietieyewear | TEONA C2 - Striking semi-cateye and oval frame design. Blocks 99.9% UV rays for eye protection. Experience classic style and comfort fit for all.,https://ecimg.cafe24img.com/pg1512b58569568085/ratigre2022/web/product/big/20250428/a31277a1d84e2eec5f0219a3597cb448.jpg,SHOP
TEONA,TEONA C3,teona-c3,RT4052 C3,42.00,"©rietieyewear | TEONA C3 Sunglasses feature a bold semi-cateye silhouette and unique design, blocking 99.9% UV rays.",https://ecimg.cafe24img.com/pg1512b58569568085/ratigre2022/web/product/big/20250428/8361d83c13a146a3455584a3f6a1cb5b.jpg,SHOP
MITE,MITE C3,mite-c3,RT8002 C3,42.00,"Official Store | MITE C3 Eyewear effectively reduces glare with its reflective technology and vivid colors, offering style and comfort for kids' daily wear.",https://ecimg.cafe24img.com/pg1512b58569568085/ratigre2022/web/product/big/20250610/d5a5f7384a8aaa69cca33256f4423268.jpg,SHOP
RIVO,RIVO C3,rivo-c3,P0000DAB000A,42.00,"RIVO C3, ©rietieyewear, 아이웨어,자외선차단,자외선차단선글라스,UV400,선글라스,여자선글라스,남자선글라스,패션선글라스,여행선글라스,리에티,리에티선글라스,선글라스추천, SHOP, , / LENS TECHNOLOGY Blocks 99.9% of UV rays / MATERIAL Frame: TR-90 / ACETATE Lens: PC / SIZE INFO Weight: 43g (including lens) Frame front: 142mm, Lens width: 54mm, Lens height: 39mm, Bridge: 22mm, Temple length: 140mm",https://ecimg.cafe24img.com/pg1512b58569568085/ratigre2022/web/product/big/20260223/3b46ba0611981fa95d2989d682c045c3.jpg,SHOP
PORTEA,PORTEA C3,portea-c3,P0000DAE000A,58.00,"PORTEA C3, ©rietieyewear, 아이웨어,자외선차단,자외선차단선글라스,UV400,선글라스,여자선글라스,남자선글라스,패션선글라스,여행선글라스,리에티,리에티선글라스,선글라스추천, SHOP, , / LENS TECHNOLOGY Blocks 99.9% of UV rays / MATERIAL Frame: TR-90 / ACETATE Lens: PC / SIZE INFO Weight: 30g (including lens) Frame front: 144mm, Lens width: 58mm, Lens height: 39mm, Bridge: 17mm, Temple length: 135mm",https://ecimg.cafe24img.com/pg1512b58569568085/ratigre2022/web/product/big/20260223/e65612114109ea7ddc1e21c10a467172.jpg,SHOP
ENZO,ENZO C2,enzo-c2,P0000DAI000A,58.00,"ENZO C2, ©rietieyewear, 아이웨어,자외선차단,자외선차단선글라스,UV400,선글라스,여자선글라스,남자선글라스,패션선글라스,여행선글라스,리에티,리에티선글라스,선글라스추천, SHOP, , / LENS TECHNOLOGY Blocks 99.9% of UV rays / MATERIAL Frame: ACETATE Lens: Nylon / SIZE INFO Weight: 38g (including lens) Frame front: 139mm, Lens width: 51mm, Lens height: 40mm, Bridge: 19mm, Temple length: 140mm",https://ecimg.cafe24img.com/pg1512b58569568085/ratigre2022/web/product/big/20260223/d40822b61f0b2bf6b868bedd133e1d3b.jpg,SHOP
ENZO,ENZO C3,enzo-c3,P0000DAJ000A,58.00,"ENZO C3, ©rietieyewear, 아이웨어,자외선차단,자외선차단선글라스,UV400,선글라스,여자선글라스,남자선글라스,패션선글라스,여행선글라스,리에티,리에티선글라스,선글라스추천, SHOP, , / LENS TECHNOLOGY Blocks 99.9% of UV rays / MATERIAL Frame: ACETATE Lens: Nylon / SIZE INFO Weight: 40g (including lens) Frame front: 139mm, Lens width: 51mm, Lens height: 40mm, Bridge: 19mm, Temple length: 140mm",https://ecimg.cafe24img.com/pg1512b58569568085/ratigre2022/web/product/big/20260223/d54caa3365974686988010bb612283f6.jpg,SHOP
CAROA,CAROA C2,caroa-c2,P0000DAQ000A,58.00,"CAROA C2, ©rietieyewear, 아이웨어,자외선차단,자외선차단선글라스,UV400,선글라스,여자선글라스,남자선글라스,패션선글라스,여행선글라스,리에티,리에티선글라스,선글라스추천,틴트선글라스, SHOP, , / LENS TECHNOLOGY Blocks 99.9% of UV rays / MATERIAL Frame: STAINLESS Lens: PC / SIZE INFO Weight: 19g (including lens) Frame front: 134mm, Lens width: 55mm, Lens height: 33mm, Bridge: 28mm, Temple length: 141mm",https://ecimg.cafe24img.com/pg1512b58569568085/ratigre2022/web/product/big/20260223/05aec5c1cd15f3a7626a8dfb5ff75c64.jpg,SHOP
ELVIO,ELVIO C1,elvio-c1,P0000DAS000A,58.00,"ELVIO C1, ©rietieyewear, 아이웨어,자외선차단,자외선차단선글라스,UV400,선글라스,여자선글라스,남자선글라스,패션선글라스,여행선글라스,리에티,리에티선글라스,선글라스추천,틴트선글라스, SHOP, , / LENS TECHNOLOGY Blocks 99.9% of UV rays / MATERIAL Frame: Acetate Lens: Nylon / SIZE INFO Weight: 40g (including lens) Frame front: 146mm, Lens width: 53mm, Lens height: 32mm, Bridge: 23mm, Temple length: 142mm",https://ecimg.cafe24img.com/pg1512b58569568085/ratigre2022/web/product/big/20260223/751d06c6e6c2c846d02250ea945cb3dd.jpg,SHOP
FIA,FIA C1,fia-c1,RT8001 C1,42.00,Official Store | Elegant and practical kids eyewear. Provides comfort and style with UV 99.9% protection. Perfect fit for kids' faces.,https://ecimg.cafe24img.com/pg1512b58569568085/ratigre2022/web/product/big/20250610/a95ab93658b7714ec6e40260c4197232.jpg,SHOP
FIA,FIA C2,fia-c2,RT8001 C2,42.00,"Official Store | Discover FLA C2 Kids Eyewear featuring 99.9% UV protection, perfect silhouette for a secure fit, and a charming look.",https://ecimg.cafe24img.com/pg1512b58569568085/ratigre2022/web/product/big/20250610/2b6191f08e92f67e832423aa36a58cac.jpg,SHOP
FIA,FIA C3,fia-c3,RT8001 C3,42.00,"Official Store | Discover FLA C3, stylish and comfortable kids eyewear with UV protection. Soft silhouette ensures a snug fit for all-day wear.",https://ecimg.cafe24img.com/pg1512b58569568085/ratigre2022/web/product/big/20250610/f0daaee4d2087ef8c46fd2e91521276a.jpg,SHOP
MITE,MITE C1,mite-c1,RT8002 C1,42.00,Official Store | MITE C1 - Reflective sunglasses offering superior comfort with non-deforming elastic material and vibrant colors for kids.,https://ecimg.cafe24img.com/pg1512b58569568085/ratigre2022/web/product/big/20250610/cc589c995c392cc9f3f8d13af8c609e3.jpg,SHOP
MITE,MITE C2,mite-c2,RT8002 C2,42.00,"Official Store | Enjoy vibrant style and comfort with MITE C2 sunglasses, featuring a vivid color palette and 99.9% UV protection for enhanced eye safety.",https://ecimg.cafe24img.com/pg1512b58569568085/ratigre2022/web/product/big/20250610/56f43b85809a72ff81529f8081ce1b3a.jpg,SHOP
NOI,NOI C1,noi-c1,RT7001 C1,42.00,"Official Store | Lightweight and flexible NOI C1 eyewear, designed for kids with blue light protection, ensuring comfort and durability for daily wear.",https://ecimg.cafe24img.com/pg1512b58569568085/ratigre2022/web/product/big/20250610/eba9585eaac90357426fdef3041a3c7b.jpg,SHOP
NOI,NOI C2,noi-c2,RT7001 C2,42.00,"Official Store | Experience comfort with NOI C2 children's eyewear, designed for growth and daily wear. Lightweight with blue light protection, perfect for active kids.",https://ecimg.cafe24img.com/pg1512b58569568085/ratigre2022/web/product/big/20250610/a1895219bcfb116a91f2ba65cd97d7bf.jpg,SHOP
NOI,NOI C3,noi-c3,RT7001 C3,42.00,"Official Store | NOI C3 eyewear blends seamlessly into children's daily lives with a lightweight, flexible design that offers durability and comfort, featuring blue light blocking technology.",https://ecimg.cafe24img.com/pg1512b58569568085/ratigre2022/web/product/big/20250610/53749898dd5fdd9c8b022a8e8ca2f7e0.jpg,SHOP
NOI,NOI C4,noi-c4,RT7001 C4,42.00,Official Store | Experience comfort and flexibility with NOI C4 eyewear. Lightweight design with blue light protection for children's everyday use.,https://ecimg.cafe24img.com/pg1512b58569568085/ratigre2022/web/product/big/20250610/c3f162a51b7052dd967690ab73cf709a.jpg,SHOP
NOI,NOI C5,noi-c5,RT7001 C5,42.00,"Official Store | NOI C5 features ultra-lightweight eyewear for kids, offering comfort, flexibility, and easy maintenance, complete with blue light protection.",https://ecimg.cafe24img.com/pg1512b58569568085/ratigre2022/web/product/big/20250610/6abbf894b0ed6f17ad0d48b7691b73b9.jpg,SHOP
NOI,NOI C6,noi-c6,RT7001 C6,42.00,"Official Store | Discover NOI C6, children's eyewear that offers lightweight comfort and durability, featuring blue light blocking lenses and a flexible design.",https://ecimg.cafe24img.com/pg1512b58569568085/ratigre2022/web/product/big/20250610/f4099323dd063096c4a7b3f3b3ec9c9f.jpg,SHOP
CECE,CECE C1,cece-c1,RT7002 C1,42.00,"Official Store | Discover the CECE C1, crafted with a high-end vibe to suit active kids. Offers exceptional comfort and protection with blue light blocking lenses.",https://ecimg.cafe24img.com/pg1512b58569568085/ratigre2022/web/product/big/20250610/7c22898043abbca6cb96b77d11e53eb3.jpg,SHOP
CECE,CECE C2,cece-c2,RT7002 C2,42.00,Official Store | CECE C2 eyewear offers a premium design tailored to kids’ active lifestyles with lightweight comfort and blue light protection. Perfect for all-day wear.,https://ecimg.cafe24img.com/pg1512b58569568085/ratigre2022/web/product/big/20250610/42d57fdcca3be3e2c1e054583e8fc131.jpg,SHOP
CECE,CECE C3,cece-c3,RT7002 C3,42.00,Official Store | CECE C3 features high-end style with a focus on comfort for active kids. Offers superior lightweight design for all-day comfort. Blocks harmful blue light.,https://ecimg.cafe24img.com/pg1512b58569568085/ratigre2022/web/product/big/20250610/cc3570daca6f94c153f7bdf0a15cf90d.jpg,SHOP
CECE,CECE C4,cece-c4,RT7002 C4,42.00,"Official Store | CECE C4 - High-end design for kids, offering comfort and protection all day with lightweight materials and blue light blocking technology.",https://ecimg.cafe24img.com/pg1512b58569568085/ratigre2022/web/product/big/20250610/e6002a01b03ac57b8428997027828234.jpg,SHOP
CECE,CECE C5,cece-c5,RT7002 C5,42.00,"Official Store | CECE C5 - Premium eyewear for active children, offering exceptional lightweight comfort and blue light protection.",https://ecimg.cafe24img.com/pg1512b58569568085/ratigre2022/web/product/big/20250610/6c0512805f798f8a9a6d0eb11bb9784d.jpg,SHOP
CECE,CECE C6,cece-c6,RT7002 C6,42.00,"Official Store | CECE C6 eyewear designed for children's lifestyle with high-end mood, offering ultimate lightweight comfort and blue light protection.",https://ecimg.cafe24img.com/pg1512b58569568085/ratigre2022/web/product/big/20250610/551fc3db5dbee6675c8374794f2d61ed.jpg,SHOP
ANITA,ANITA C2,anita-c2,RT1025 C2,42.00,"Official Store | Experience ANITA C2, combining lightweight durability with iconic design. Features a TR-90/ACETATE frame and blue light blocking technology.",https://ecimg.cafe24img.com/pg1512b58569568085/ratigre2022/web/product/big/20251231/627293fdc0ccafe042d17f838688f7fc.jpg,SHOP
BIANCA,BIANCA C3,bianca-c3,RT4045 C2,58.00,"BIANCA C3, ©rietieyewear, 선글라스,여자선글라스,빈티지,유니크,캣아이선글라스,자외선차단,호피선글라스, SHOP, , / LENS TECHNOLOGY Blocks 99.9% of UV rays (UV400) / MATERIAL Frame: ACETATE Lens: NYLON / SIZE INFO Weight: 27g (including lens) Frame front: 137mm, Lens width: 53mm, Lens height: 35mm, Bridge: 18mm, Temple length: 148mm",https://ecimg.cafe24img.com/pg1512b58569568085/ratigre2022/web/product/big/20251117/b77cbf4605845c57321713e9562a32d9.jpg,SHOP
PORTEA,PORTEA C1,portea-c1,P0000DAC000A,58.00,"PORTEA C1, ©rietieyewear, 아이웨어,자외선차단,자외선차단선글라스,UV400,선글라스,여자선글라스,남자선글라스,패션선글라스,여행선글라스,리에티,리에티선글라스,선글라스추천, SHOP, , / LENS TECHNOLOGY Blocks 99.9% of UV rays / MATERIAL Frame: TR-90 / ACETATE Lens: PC / SIZE INFO Weight: 30g (including lens) Frame front: 144mm, Lens width: 58mm, Lens height: 39mm, Bridge: 17mm, Temple length: 135mm",https://ecimg.cafe24img.com/pg1512b58569568085/ratigre2022/web/product/big/20260223/fcbfea0a57074c08f26c5853a95a0714.jpg,SHOP
PORTEA,PORTEA C2,portea-c2,P0000DAD000A,58.00,"PORTEA C2, ©rietieyewear, 아이웨어,자외선차단,자외선차단선글라스,UV400,선글라스,여자선글라스,남자선글라스,패션선글라스,여행선글라스,리에티,리에티선글라스,선글라스추천, SHOP, , / LENS TECHNOLOGY Blocks 99.9% of UV rays / MATERIAL Frame: TR-90 / ACETATE Lens: PC / SIZE INFO Weight: 30g (including lens) Frame front: 144mm, Lens width: 58mm, Lens height: 39mm, Bridge: 17mm, Temple length: 135mm",https://ecimg.cafe24img.com/pg1512b58569568085/ratigre2022/web/product/big/20260307/6adf58feb93c1ec7af6304752cb14d83.jpg,SHOP
CAROA,CAROA C1,caroa-c1,P0000DAR000A,58.00,"CAROA C1, ©rietieyewear, 아이웨어,자외선차단,자외선차단선글라스,UV400,선글라스,여자선글라스,남자선글라스,패션선글라스,여행선글라스,리에티,리에티선글라스,선글라스추천,틴트선글라스, SHOP, , / LENS TECHNOLOGY Blocks 99.9% of UV rays / MATERIAL Frame: STAINLESS Lens: PC / SIZE INFO Weight: 19g (including lens) Frame front: 134mm, Lens width: 55mm, Lens height: 33mm, Bridge: 28mm, Temple length: 141mm",https://ecimg.cafe24img.com/pg1512b58569568085/ratigre2022/web/product/big/20260223/53979fd536f5e8a45eada8b5ff6ec242.jpg,SHOP
ELVIO,ELVIO C3,elvio-c3,P0000DAU000A,58.00,"ELVIO C3, ©rietieyewear, 아이웨어,자외선차단,자외선차단선글라스,UV400,선글라스,여자선글라스,남자선글라스,패션선글라스,여행선글라스,리에티,리에티선글라스,선글라스추천,틴트선글라스, SHOP, , / LENS TECHNOLOGY Blocks 99.9% of UV rays / MATERIAL Frame: Acetate Lens: Nylon / SIZE INFO Weight: 40g (including lens) Frame front: 146mm, Lens width: 53mm, Lens height: 32mm, Bridge: 23mm, Temple length: 142mm",https://ecimg.cafe24img.com/pg1512b58569568085/ratigre2022/web/product/big/20260223/32d257c7ba31d1bed9c1e6dee922c87a.jpg,SHOP
BENNY,BENNY C3,benny-c3,P0000DBN000A,28.09,"BENNY C3, ©rietieyewear, 아이웨어,자외선차단,자외선차단선글라스,UV400,선글라스,여자선글라스,남자선글라스,패션선글라스,여행선글라스,리에티,리에티선글라스,선글라스추천, SHOP, , / LENS TECHNOLOGY Blocks 99.9% of harmful blue light / MATERIAL Frame: TR-90 / Acetate Lens: PC / SIZE INFO Weight: 17g (excluding lenses) Frame front: 135mm, Lens width: 49mm, Lens height: 44mm, Bridge: 25mm, Temple length: 143mm",https://ecimg.cafe24img.com/pg1512b58569568085/ratigre2022/web/product/big/20260223/ceb6d946e06eb1d51d578b7ffb8da65d.jpg,SHOP
ALINA,ALINA C3,alina-c3,P0000DBT000A,28.09,"ALINA C3, ©rietieyewear, 아이웨어,자외선차단,자외선차단선글라스,UV400,선글라스,여자선글라스,남자선글라스,패션선글라스,여행선글라스,리에티,리에티선글라스,선글라스추천, SHOP, , / LENS TECHNOLOGY Blocks 99.9% of harmful blue light / MATERIAL Frame: TR-90 / Acetate Lens: PC / SIZE INFO Weight: 19g (excluding lenses) Frame front: 144mm, Lens width: 52mm, Lens height: 31mm, Bridge: 21mm, Temple length: 140mm",https://ecimg.cafe24img.com/pg1512b58569568085/ratigre2022/web/product/big/20260223/5653dcfa3cd65fe762d4b31c3d953da5.jpg,SHOP
MAREN,MAREN C1,maren-c1,P0000DBV000A,28.09,"MAREN C1, ©rietieyewear, 아이웨어,자외선차단,자외선차단선글라스,UV400,선글라스,여자선글라스,남자선글라스,패션선글라스,여행선글라스,리에티,리에티선글라스,선글라스추천, SHOP, , / LENS TECHNOLOGY Blocks 99.9% of harmful blue light / MATERIAL Frame: Stainless / Titanium Lens: PC / SIZE INFO Weight: 19g (excluding lenses) Frame front: 143mm, Lens width: 52mm, Lens height: 38mm, Bridge: 29mm, Temple length: 135mm",https://ecimg.cafe24img.com/pg1512b58569568085/ratigre2022/web/product/big/20260223/11ab740877d326f019de018b52829e21.jpg,SHOP
MAREN,MAREN C2,maren-c2,P0000DBW000A,28.09,"MAREN C2, ©rietieyewear, 아이웨어,자외선차단,자외선차단선글라스,UV400,선글라스,여자선글라스,남자선글라스,패션선글라스,여행선글라스,리에티,리에티선글라스,선글라스추천, SHOP, , / LENS TECHNOLOGY Blocks 99.9% of harmful blue light / MATERIAL Frame: Stainless / Titanium Lens: PC / SIZE INFO Weight: 19g (excluding lenses) Frame front: 143mm, Lens width: 52mm, Lens height: 38mm, Bridge: 29mm, Temple length: 135mm",https://ecimg.cafe24img.com/pg1512b58569568085/ratigre2022/web/product/big/20260223/e39d58c0945bb19d125e30d0779b8651.jpg,SHOP
BELLA,BELLA C1,bella-c1,P0000DBX000A,58.00,"BELLA C1, ©rietieyewear, 아이웨어,블루라이트,블루라이트차단,안경,안경테,여자안경,남자안경,패션안경,안경추천,리에티,리에티안경, SHOP, , / LENS TECHNOLOGY Blocks 99.9% of harmful blue light / MATERIAL Frame: TR-90 / Acetate Lens: PC / SIZE INFO Weight: 22g (excluding lenses) Frame front: 147mm, Lens width: 55mm, Lens height: 30mm, Bridge: 18mm, Temple length: 142mm",https://ecimg.cafe24img.com/pg1512b58569568085/ratigre2022/web/product/big/20260223/f5a5350dd6f51d57b891b75eb899ecb9.jpg,SHOP
CENI,CENI C2,ceni-c2,P0000DCA000A,42.17,"CENI C2, ©rietieyewear, 아이웨어,자외선차단,자외선차단선글라스,UV400,선글라스,여자선글라스,남자선글라스,패션선글라스,여행선글라스,리에티,리에티선글라스,선글라스추천, SHOP, , / LENS TECHNOLOGY Blocks 99.9% of harmful blue light / MATERIAL Frame: Acetate Lens: AC / SIZE INFO Weight: 19g (excluding lenses) Frame front: 143mm, Lens width: 52mm, Lens height: 38mm, Bridge: 29mm, Temple length: 144mm",https://ecimg.cafe24img.com/pg1512b58569568085/ratigre2022/web/product/big/20260223/64a8f2600fcd84cd8f9639127d0bdb6c.jpg,SHOP
CENI,CENI C3,ceni-c3,P0000DCC000A,42.17,"CENI C3, ©rietieyewear, 아이웨어,자외선차단,자외선차단선글라스,UV400,선글라스,여자선글라스,남자선글라스,패션선글라스,여행선글라스,리에티,리에티선글라스,선글라스추천, SHOP, , / LENS TECHNOLOGY Blocks 99.9% of harmful blue light / MATERIAL Frame: Acetate Lens: AC / SIZE INFO Weight: 19g (excluding lenses) Frame front: 143mm, Lens width: 52mm, Lens height: 38mm, Bridge: 29mm, Temple length: 144mm",https://ecimg.cafe24img.com/pg1512b58569568085/ratigre2022/web/product/big/20260223/e34175f618445cbff7d92cdb3090afa0.jpg,SHOP
RIKO,RIKO C4,riko-c4,P0000DCE000A,42.00,"RIKO C4, ©rietieyewear, 아이웨어,블루라이트,블루라이트차단,안경,안경테,여자안경,남자안경,패션안경,안경추천,리에티,리에티안경, SHOP, , / LENS TECHNOLOGY Blocks 99.9% of harmful blue light / MATERIAL Frame: Acetate Lens: AC / SIZE INFO Weight: 30g (excluding lenses) Frame front: 140mm, Lens width: 50mm, Lens height: 40mm, Bridge: 19mm, Temple length: 142mm",https://ecimg.cafe24img.com/pg1512b58569568085/ratigre2022/web/product/big/20260223/8b0ca35302d397e2ca27a7ffe37c31c3.jpg,SHOP
VERTA,VERTA C3,verta-c3,P0000DCG000A,28.09,"VERTA C3, ©rietieyewear, 아이웨어,자외선차단,자외선차단선글라스,UV400,선글라스,여자선글라스,남자선글라스,패션선글라스,여행선글라스,리에티,리에티선글라스,선글라스추천, SHOP, , / LENS TECHNOLOGY Blocks 99.9% of harmful blue light / MATERIAL Frame: Acetate Lens: AC / SIZE INFO Weight: 20g (excluding lenses) Frame front: 147mm, Lens width: 56mm, Lens height: 47mm, Bridge: 19mm, Temple length: 134mm",https://ecimg.cafe24img.com/pg1512b58569568085/ratigre2022/web/product/big/20260223/72fb39a7c05668573272d73c8b0c7fc2.jpg,SHOP
RIKO,RIKO C3,riko-c3,P0000DCI000A,42.00,"RIKO C3, ©rietieyewear, 아이웨어,블루라이트,블루라이트차단,안경,안경테,여자안경,남자안경,패션안경,안경추천,리에티,리에티안경, SHOP, , / LENS TECHNOLOGY Blocks 99.9% of harmful blue light / MATERIAL Frame: Acetate Lens: AC / SIZE INFO Weight: 30g (excluding lenses) Frame front: 140mm, Lens width: 50mm, Lens height: 40mm, Bridge: 19mm, Temple length: 142mm",https://ecimg.cafe24img.com/pg1512b58569568085/ratigre2022/web/product/big/20260223/488835feaabce5ed032fe0693c056cd6.jpg,SHOP
FINO,FINO C1,fino-c1,P0000DCK000A,42.17,"FINO C1, ©rietieyewear, 아이웨어,자외선차단,자외선차단선글라스,UV400,선글라스,여자선글라스,남자선글라스,패션선글라스,여행선글라스,리에티,리에티선글라스,선글라스추천, SHOP, , / LENS TECHNOLOGY Blocks 99.9% of harmful blue light / MATERIAL Frame: Stainless Lens: PC / SIZE INFO Weight: 20g (including lens) Frame front: 126mm, Lens width: 53mm, Lens height: 35mm, Bridge: 22mm, Temple length: 141mm",https://ecimg.cafe24img.com/pg1512b58569568085/ratigre2022/web/product/big/20260223/c720eaaeb5d28473386555b79f886f91.jpg,SHOP
MILO,MILO C2,milo-c2,P0000DCN000A,52.00,"MILO C2, ©rietieyewear, 아이웨어,블루라이트,블루라이트차단,안경,안경테,여자안경,남자안경,패션안경,안경추천,리에티,리에티안경,반무테,반무테안경, SHOP, , / LENS TECHNOLOGY Blocks 99.9% of harmful blue light / MATERIAL Frame: Stainless Lens: PC / SIZE INFO Weight: 22g (including lens) Frame front: 127mm, Lens width: 54mm, Lens height: 37mm, Bridge: 18mm, Temple length: 135mm",https://ecimg.cafe24img.com/pg1512b58569568085/ratigre2022/web/product/big/20260223/b19f7ffde99422c2c280da2950dc9468.jpg,SHOP
1+1 JUNIOR COLLECTION,1+1 JUNIOR COLLECTION,11-junior-collection,2338,62.00,"1+1 JUNIOR COLLECTION, ©rietieyewear, , LOUNGE, , ・ Click the bottom bar ↘︎ for each option to view detailed information. ・ This is a seasonal promotion and will end early if the event quantity runs out. ・ Please note that this promotion cannot be used with multiple coupons.",https://ecimg.cafe24img.com/pg1512b58569568085/ratigre2022/web/product/big/20251029/d53e7373b0926ba20ff9ffc01806c213.jpg,SHOP
